trade_date,verify_date,rank,ts_code,name,prob,StrengthScore,ThemeBoost,board,run_id,run_attempt,commit_sha,generated_at_utc,target_trade_date,Probability,signal_date,exec_date,exit_date,p_fill_pred,e_ret_pred,cost_est,risk_penalty,ev_pred,weight_exec,regime,risk_budget,version,generated_at_bjt
20260305,20260306,49,002857.SZ,三晖电气,0.0250211780627174,59.753623,0.0,电器仪表,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0250211780627174,20260305,20260306,,0.35,0.004750635341881522,0.0008,0.0,0.0008627223696585324,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,50,001267.SZ,汇绿生态,0.0248900865793224,42.376812,0.08,建筑工程,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0248900865793224,20260305,20260306,,0.35,0.004986702597379672,0.0008,0.0,0.000945345909082885,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,51,000045.SZ,深纺织Ａ,0.0233514999232588,70.231884,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0233514999232588,20260305,20260306,,0.35,0.007700544997697764,0.0008,0.0,0.0018951907491942172,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,52,003036.SZ,泰坦股份,0.0221621498822892,75.971014,0.2601553699246989,纺织机械,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0221621498822892,20260305,20260306,,0.35,0.005445330606242773,0.0008,0.0,0.0011058657121849704,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,53,605298.SH,必得科技,0.0148342312271567,64.681159,0.0,运输设备,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0148342312271567,20260305,20260306,,0.35,0.004445026936814702,0.0008,0.0,0.0007557594278851456,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,54,000703.SZ,恒逸石化,0.0146878797362163,57.072464,0.0,化纤,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0146878797362163,20260305,20260306,,0.35,0.004440636392086489,0.0008,0.0,0.000754222737230271,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,55,002800.SZ,天顺股份,0.0131214106708238,68.826087,0.0,仓储物流,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0131214106708238,20260305,20260306,,0.35,0.004393642320124714,0.0008,0.0,0.0007377748120436497,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,56,603058.SH,永吉股份,0.0129944009241605,65.608696,0.0,广告包装,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0129944009241605,20260305,20260306,,0.35,0.004389832027724814,0.0008,0.0,0.0007364412097036849,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,57,000536.SZ,华映科技,0.0124089261270566,68.362319,1.0,元器件,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0124089261270566,20260305,20260306,,0.35,0.007372267783811698,0.0008,0.0,0.001780293724334094,,,,1,2026-03-05 22:06:45+0800
20260305,20260306,58,603001.SH,奥康国际,0.0118276371072755,79.173913,0.0,服饰,22716870000,1,3086851ec77d64e6577b0adbb3619207f4272071,2026-03-05T11:59:41Z,20260306,0.0118276371072755,20260305,20260306,,0.35,0.004354829113218265,0.0008,0.0,0.0007241901896263926,,,,1,2026-03-05 22:06:45+0800
