rank,trade_date,base_date,buy_date,target_date,ts_code,name,sector,close_T,rank_group,is_top10,is_top20,榜单分组,T日建议买入方式,T日可接受买入价,T+1建议买入方式,T+1可接受买入价,T+1卖出计划,T+2卖出计划,t_buy_method,t_max_buy_price,t1_buy_method,t1_max_buy_price,t1_sell_plan,t2_sell_plan,t_limitup_prob,T日涨停概率,t_limitup_strength,T日涨停强度,t1_continue_up_rate,T+1延续上涨率,limitup_continuation_score,涨停接力评分,t_limitup_prob_rule,t_limitup_strength_rule,t1_continue_up_rate_rule,limitup_continuation_score_rule,t_limitup_prob_model,t_touch_limitup_prob_model,t1_up_prob_model,t1_high_profit_prob_model,t1_close_ret_pred,t1_high_ret_pred,limitup_model_score,limitup_model_src,t_limitup_prob_raw_before_calibration,t_limitup_prob_calibrated,limitup_calibration_src,mkt_stock_count,mkt_up_ratio,mkt_avg_ret,mkt_median_ret,mkt_strong_count,mkt_strong_ratio,mkt_touch_strong_count,mkt_touch_strong_ratio,mkt_amount_sum,mkt_emotion_score,eret_pred_raw,eret_plus_value,eret_plus_delta,eret_plus_direction,eret_plus_conf,eret_plus_conf_score,eret_plus_src,r_p05,r_p25,r_p50,r_p75,r_p95,close_T2_p05,close_T2_p25,close_T2_p50,close_T2_p75,close_T2_p95,t1_up_rate,T+1上涨率,rank_limitup_continuation,rank_eret_plus,rank_r_p50,p_premium,e_premium,score_ev,risk_flags,confidence,data_quality,dec_rank,dec_weight,dec_can_buy,dec_p_fill,dec_reason
51,20260612,20260612,20260615,20260616,000510.SZ,新金路,化工原料,19.37,FULL,0,0,TOP20以外,只观察不追,≤19.56,只观察不追,≤19.56,冲高至20.75附近优先兑现；强势放量再看21.46；弱于19.08止损,冲高至20.75附近优先兑现；强势放量再看21.46；弱于19.08止损,只观察不追,≤19.56,只观察不追,≤19.56,冲高至20.75附近优先兑现；强势放量再看21.46；弱于19.08止损,冲高至20.75附近优先兑现；强势放量再看21.46；弱于19.08止损,0.35668,0.35668,68.1269,68.1269,0.667167,0.667167,60.8261,60.8261,0.109076,38.2723,0.724778,38.6006,0.662724224397984,0.88030043753944,0.6424763053391169,0.8723451652344182,0.006332114206464291,0.07369218448673286,0.7434994390440963,limitup_probability_engine:model_v1,0.49663,0.35668,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.0712061164509587,0.0712061164509587,up,high,1.0,ehx:model_v1,-0.013457455972485155,0.035060737773027796,0.06878522528419892,0.10250971279537005,0.15102790654088388,19.11107521988925,20.061172193369202,20.749262475655073,21.460953982835104,22.527873933307816,0.9155434317846487,0.9155434317846487,51,63,63,0.0863988528580266,0.0,0.0,,,,,,,,
52,20260612,20260612,20260615,20260616,000032.SZ,深桑达Ａ,建筑工程,18.92,FULL,0,0,TOP20以外,只观察不追,≤19.11,只观察不追,≤19.11,冲高至20.27附近优先兑现；强势放量再看20.96；弱于18.64止损,冲高至20.27附近优先兑现；强势放量再看20.96；弱于18.64止损,只观察不追,≤19.11,只观察不追,≤19.11,冲高至20.27附近优先兑现；强势放量再看20.96；弱于18.64止损,冲高至20.27附近优先兑现；强势放量再看20.96；弱于18.64止损,0.353663,0.353663,67.5245,67.5245,0.668961,0.668961,60.5193,60.5193,0.109726,38.2918,0.724778,38.6314,0.6558141749858926,0.870128954875758,0.6450388270169392,0.8679529065605355,0.003947717359900725,0.07196310558116316,0.738519842702317,limitup_probability_engine:model_v1,0.491988,0.353663,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.0712061164509587,0.0712061164509587,up,high,1.0,ehx:model_v1,-0.013457455972485155,0.035060737773027796,0.06878522528419892,0.10250971279537005,0.15102790654088388,18.66709050905032,19.59511501799408,20.26721972325214,20.962377354426444,22.004510832121007,0.9155434317846487,0.9155434317846487,52,64,64,0.0871290669898395,0.0,0.0,,,,,,,,
53,20260612,20260612,20260615,20260616,600531.SH,豫光金铅,铅锌,13.09,FULL,0,0,TOP20以外,只观察不追,≤13.22,只观察不追,≤13.22,冲高至14.25附近优先兑现；强势放量再看14.74；弱于12.89止损,冲高至14.25附近优先兑现；强势放量再看14.74；弱于12.89止损,只观察不追,≤13.22,只观察不追,≤13.22,冲高至14.25附近优先兑现；强势放量再看14.74；弱于12.89止损,冲高至14.25附近优先兑现；强势放量再看14.74；弱于12.89止损,0.357943,0.357943,67.6887,67.6887,0.662925,0.662925,60.0165,60.0165,0.226921,41.8076,0.81609,46.481,0.614994224904329,0.8494274816155823,0.5972827826350328,0.8095240093151789,0.01101654597066031,0.07403049996975845,0.6983541461764458,limitup_probability_engine:model_v1,0.498572,0.357943,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.08886636382169279,0.08886636382169279,up,high,1.0,ehx:model_v1,0.0028944405834581133,0.051412634328971064,0.08513712184014219,0.11886160935131332,0.16737980309682715,13.127943112790291,13.780591845316772,14.25326070242596,14.742141914634887,15.475039684883312,0.9556918602652009,0.9556918602652009,53,28,28,0.055104099249667,0.0,0.0,,,,,,,,
54,20260612,20260612,20260615,20260616,002200.SZ,交投生态,建筑工程,6.81,FULL,0,0,TOP20以外,只观察不追,≤6.88,只观察不追,≤6.88,冲高至7.42附近优先兑现；强势放量再看7.68；弱于6.71止损,冲高至7.42附近优先兑现；强势放量再看7.68；弱于6.71止损,只观察不追,≤6.88,只观察不追,≤6.88,冲高至7.42附近优先兑现；强势放量再看7.68；弱于6.71止损,冲高至7.42附近优先兑现；强势放量再看7.68；弱于6.71止损,0.355734,0.355734,68.8526,68.8526,0.676807,0.676807,59.9768,59.9768,0.372024,46.1607,0.831815,53.7665,0.5479530455628964,0.8398048587291935,0.6103745603620365,0.7459703127318361,0.013042779760759673,0.05808508906965288,0.6662239676295967,limitup_probability_engine:model_v1,0.495174,0.355734,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.09006443139272666,0.09006443139272666,up,high,1.0,ehx:model_v1,0.0039941246068340985,0.05251231835234705,0.08623680586351817,0.1199612933746893,0.1684794871202031,6.837254381037021,7.177164858055877,7.423338777784467,7.677956365723705,8.05966189624213,0.9577124804965707,0.9577124804965707,54,18,18,0.1234022881310541,0.0,0.0,,,,,,,,
55,20260612,20260612,20260615,20260616,603020.SH,爱普股份,食品,13.04,FULL,0,0,TOP20以外,只观察不追,≤13.17,只观察不追,≤13.17,冲高至14.20附近优先兑现；强势放量再看14.69；弱于12.84止损,冲高至14.20附近优先兑现；强势放量再看14.69；弱于12.84止损,只观察不追,≤13.17,只观察不追,≤13.17,冲高至14.20附近优先兑现；强势放量再看14.69；弱于12.84止损,冲高至14.20附近优先兑现；强势放量再看14.69；弱于12.84止损,0.357,0.357,67.6306,67.6306,0.662925,0.662925,59.9577,59.9577,0.222082,41.6625,0.81609,46.2511,0.614994224904329,0.8494274816155823,0.5972827826350328,0.8095240093151789,0.01101654597066031,0.07403049996975845,0.6983541461764458,limitup_probability_engine:model_v1,0.497121,0.357,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.08886636382169279,0.08886636382169279,up,high,1.0,ehx:model_v1,0.0028944405834581133,0.051412634328971064,0.08513712184014219,0.11886160935131332,0.16737980309682715,13.077798181114238,13.727953984945051,14.198817384234875,14.68583121213437,15.415929525659157,0.9556918602652009,0.9556918602652009,55,29,29,0.0520594931001176,0.0,0.0,,,,,,,,
56,20260612,20260612,20260615,20260616,600961.SH,株冶集团,铅锌,25.41,FULL,0,0,TOP20以外,只观察不追,≤25.66,只观察不追,≤25.66,冲高至26.92附近优先兑现；强势放量再看27.84；弱于25.03止损,冲高至26.92附近优先兑现；强势放量再看27.84；弱于25.03止损,只观察不追,≤25.66,只观察不追,≤25.66,冲高至26.92附近优先兑现；强势放量再看27.84；弱于25.03止损,冲高至26.92附近优先兑现；强势放量再看27.84；弱于25.03止损,0.368046,0.368046,64.9593,64.9593,0.633601,0.633601,59.6056,59.6056,0.050115,36.5034,0.666096,34.3329,0.7129735311815022,0.8392984253069686,0.6196750490173142,0.8787875912329818,0.014976475293876424,0.08988776618848085,0.7461022431795438,limitup_probability_engine:model_v1,0.514116,0.368046,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.05947780759750818,0.05947780759750818,up,high,1.0,ehx:model_v1,-0.024466528858846134,0.024051664886666817,0.05777615239783794,0.09150063990900906,0.1400188336545229,24.79584920689611,26.028561705553408,26.921331091052682,27.844722113840305,29.229007712811626,0.8760618500433464,0.8760618500433464,56,84,84,0.0785832534163347,0.0,0.0,,,,,,,,
57,20260612,20260612,20260615,20260616,600857.SH,宁波中百,百货,15.58,FULL,0,0,TOP20以外,只观察不追,≤15.74,只观察不追,≤15.74,冲高至16.74附近优先兑现；强势放量再看17.31；弱于15.35止损,冲高至16.74附近优先兑现；强势放量再看17.31；弱于15.35止损,只观察不追,≤15.74,只观察不追,≤15.74,冲高至16.74附近优先兑现；强势放量再看17.31；弱于15.35止损,冲高至16.74附近优先兑现；强势放量再看17.31；弱于15.35止损,0.364733,0.364733,68.3075,68.3075,0.636978,0.636978,59.4394,59.4394,0.159333,39.78,0.762693,41.9357,0.6588827310942045,0.8732588726895316,0.5831002282763602,0.7729021812449222,0.012975508523121645,0.072439128475085,0.7106340583111828,limitup_probability_engine:model_v1,0.509018,0.364733,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07443831765682173,0.07443831765682173,up,high,1.0,ehx:model_v1,-0.010444651428198962,0.03807354231731399,0.07179802982848511,0.10552251733965623,0.15404071108517006,15.41811919666927,16.184622819147997,16.739748989093282,17.31391576739884,18.17466791140029,0.9244932230474628,0.9244932230474628,57,46,46,0.1110092196483529,0.0,0.0,,,,,,,,
58,20260612,20260612,20260615,20260616,002976.SZ,瑞玛精密,汽车配件,32.88,FULL,0,0,TOP20以外,只观察不追,≤33.21,只观察不追,≤33.21,冲高至35.63附近优先兑现；强势放量再看36.85；弱于32.39止损,冲高至35.63附近优先兑现；强势放量再看36.85；弱于32.39止损,只观察不追,≤33.21,只观察不追,≤33.21,冲高至35.63附近优先兑现；强势放量再看36.85；弱于32.39止损,冲高至35.63附近优先兑现；强势放量再看36.85；弱于32.39止损,0.3841,0.3841,67.3935,67.3935,0.633561,0.633561,59.3318,59.3318,0.321625,44.6488,0.789326,50.3104,0.6318944152206757,0.8255660334999302,0.5668051000813504,0.7128602020459279,0.007598957750691311,0.07786944101026234,0.6761848590294458,limitup_probability_engine:model_v1,0.538814,0.3841,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.08348793669314505,0.08348793669314505,up,high,1.0,ehx:model_v1,-0.0020572729716918786,0.04646092077382107,0.0801854082849922,0.11390989579616331,0.16242808954167715,32.81242639719715,34.44367878115858,35.62508335847061,36.84700964614238,38.67883919753011,0.94561080243319,0.94561080243319,58,38,38,0.1463226124792863,0.0,0.0,,,,,,,,
59,20260612,20260612,20260615,20260616,002457.SZ,青龙管业,塑料,12.95,FULL,0,0,TOP20以外,只观察不追,≤13.08,只观察不追,≤13.08,冲高至14.10附近优先兑现；强势放量再看14.58；弱于12.76止损,冲高至14.10附近优先兑现；强势放量再看14.58；弱于12.76止损,只观察不追,≤13.08,只观察不追,≤13.08,冲高至14.10附近优先兑现；强势放量再看14.58；弱于12.76止损,冲高至14.10附近优先兑现；强势放量再看14.58；弱于12.76止损,0.354396,0.354396,67.4705,67.4705,0.643619,0.643619,59.1381,59.1381,0.208735,41.2621,0.81609,45.6172,0.614994224904329,0.8494274816155823,0.5697029972863196,0.7928778014523543,0.009849217019664987,0.07242056477497259,0.6889622686598438,limitup_probability_engine:model_v1,0.493116,0.354396,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.08886636382169279,0.08886636382169279,up,high,1.0,ehx:model_v1,0.0028944405834581133,0.051412634328971064,0.08513712184014219,0.11886160935131332,0.16737980309682715,12.987537304097346,13.633205836275952,14.100819411490923,14.584471947633444,15.309531239055682,0.9556918602652009,0.9556918602652009,59,31,31,0.0434073462267884,0.0,0.0,,,,,,,,
60,20260612,20260612,20260615,20260616,002733.SZ,雄韬股份,电气设备,34.53,FULL,0,0,TOP20以外,只观察不追,≤34.88,只观察不追,≤34.88,冲高至37.41附近优先兑现；强势放量再看38.70；弱于34.01止损,冲高至37.41附近优先兑现；强势放量再看38.70；弱于34.01止损,只观察不追,≤34.88,只观察不追,≤34.88,冲高至37.41附近优先兑现；强势放量再看38.70；弱于34.01止损,冲高至37.41附近优先兑现；强势放量再看38.70；弱于34.01止损,0.371814,0.371814,62.5958,62.5958,0.688707,0.688707,59.0708,59.0708,0.186541,40.5962,0.789326,43.8939,0.6627855523737669,0.7726224190578804,0.6455847458468609,0.7435934245993582,0.011297625668039874,0.08704761979236694,0.6980657482469075,limitup_probability_engine:model_v1,0.519912,0.371814,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.08348793669314505,0.08348793669314505,up,high,1.0,ehx:model_v1,-0.0020572729716918786,0.04646092077382107,0.0801854082849922,0.11390989579616331,0.16242808954167715,34.45903538610759,36.17214806305979,37.412838454014306,38.69608403531923,40.61983933974193,0.94561080243319,0.94561080243319,60,39,39,0.0667646224807719,0.0,0.0,,,,,,,,
61,20260612,20260612,20260615,20260616,000737.SZ,北方铜业,铜,14.08,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至15.04附近优先兑现；强势放量再看15.55；弱于13.87止损,冲高至15.04附近优先兑现；强势放量再看15.55；弱于13.87止损,放弃,不建议买入,放弃,不建议买入,冲高至15.04附近优先兑现；强势放量再看15.55；弱于13.87止损,冲高至15.04附近优先兑现；强势放量再看15.55；弱于13.87止损,0.348899,0.348899,67.0058,67.0058,0.630893,0.630893,58.952,58.952,0.089879,37.6964,0.691533,36.8576,0.6538488983551258,0.8654536352818026,0.6049041251504299,0.8437450447229994,0.016774775846846193,0.08245516877189175,0.7229983112408022,limitup_probability_engine:model_v1,0.484658,0.348899,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.06809384830551395,0.06809384830551395,up,high,1.0,ehx:model_v1,-0.0163670716340443,0.03215112211146865,0.06587560962263977,0.0996000971338109,0.1481182908793247,13.851427267041835,14.540043630766782,15.038761384141637,15.554584959469116,16.327872905002838,0.9061665015416239,0.9061665015416239,61,77,77,0.0852543224103216,0.0,0.0,,,,,,,,
62,20260612,20260612,20260615,20260616,600862.SH,中航高科,航空,18.87,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至19.84附近优先兑现；强势放量再看20.52；弱于18.59止损,冲高至19.84附近优先兑现；强势放量再看20.52；弱于18.59止损,放弃,不建议买入,放弃,不建议买入,冲高至19.84附近优先兑现；强势放量再看20.52；弱于18.59止损,冲高至19.84附近优先兑现；强势放量再看20.52；弱于18.59止损,0.337143,0.337143,66.5079,66.5079,0.644111,0.644111,58.8688,58.8688,0.02501,35.7503,0.641946,32.5366,0.6558141749858926,0.870128954875758,0.6450388270169392,0.8679529065605355,0.003947717359900725,0.07196310558116316,0.738519842702317,limitup_probability_engine:model_v1,0.466573,0.337143,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.051176413187654285,0.051176413187654285,up,high,1.0,ehx:model_v1,-0.032332750747601745,0.016185442997911206,0.04990993050908233,0.08363441802025345,0.13215261176576729,18.269638956265986,19.177904371958295,19.835698916851037,20.51605555481185,21.53600038084066,0.8409084698711279,0.8409084698711279,62,86,86,0.0593290969594458,0.0,0.0,,,,,,,,
63,20260612,20260612,20260615,20260616,603528.SH,多伦科技,软件服务,7.13,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至7.77附近优先兑现；强势放量再看8.04；弱于7.02止损,冲高至7.77附近优先兑现；强势放量再看8.04；弱于7.02止损,放弃,不建议买入,放弃,不建议买入,冲高至7.77附近优先兑现；强势放量再看8.04；弱于7.02止损,冲高至7.77附近优先兑现；强势放量再看8.04；弱于7.02止损,0.335712,0.335712,67.6204,67.6204,0.677989,0.677989,58.7588,58.7588,0.269345,43.0803,0.831815,48.8892,0.5479530455628964,0.8398048587291935,0.6120640650172001,0.7459703127318361,0.011495307769546801,0.05885154877507603,0.6666463437933876,limitup_probability_engine:model_v1,0.464371,0.335712,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.09006443139272666,0.09006443139272666,up,high,1.0,ehx:model_v1,0.0039941246068340985,0.05251231835234705,0.08623680586351817,0.1199612933746893,0.1684794871202031,7.1585350567979384,7.514417832296389,7.7721593958301405,8.038741393187962,8.438383160089042,0.9577124804965707,0.9577124804965707,63,22,22,0.071438462931167,0.0,0.0,,,,,,,,
64,20260612,20260612,20260615,20260616,601609.SH,金田股份,铜,12.55,FULL,0,0,TOP20以外,只观察不追,≤12.68,只观察不追,≤12.68,冲高至13.50附近优先兑现；强势放量再看13.96；弱于12.36止损,冲高至13.50附近优先兑现；强势放量再看13.96；弱于12.36止损,只观察不追,≤12.68,只观察不追,≤12.68,冲高至13.50附近优先兑现；强势放量再看13.96；弱于12.36止损,冲高至13.50附近优先兑现；强势放量再看13.96；弱于12.36止损,0.352302,0.352302,67.3416,67.3416,0.629195,0.629195,58.6471,58.6471,0.197995,40.9399,0.768011,43.9051,0.614994224904329,0.8494274816155823,0.5697029972863196,0.7928778014523543,0.010547096644448287,0.07242056477497259,0.6889622686598438,limitup_probability_engine:model_v1,0.489894,0.352302,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07547346099843759,0.07547346099843759,up,high,1.0,ehx:model_v1,-0.009481687801613375,0.039036505943899576,0.0727609934550707,0.10648548096624183,0.15500367471175563,12.431567176898435,13.049595948931717,13.497191935530392,13.960140287673813,14.654161261589037,0.927195799020156,0.927195799020156,64,44,44,0.1325136198928568,0.0,0.0,,,,,,,,
65,20260612,20260612,20260615,20260616,600962.SH,国投中鲁,软饮料,26.21,FULL,0,0,TOP20以外,只观察不追,≤26.47,只观察不追,≤26.47,冲高至27.77附近优先兑现；强势放量再看28.72；弱于25.82止损,冲高至27.77附近优先兑现；强势放量再看28.72；弱于25.82止损,只观察不追,≤26.47,只观察不追,≤26.47,冲高至27.77附近优先兑现；强势放量再看28.72；弱于25.82止损,冲高至27.77附近优先兑现；强势放量再看28.72；弱于25.82止损,0.357729,0.357729,63.5711,63.5711,0.654191,0.654191,58.548,58.548,0.063982,36.9195,0.666096,34.9915,0.6843550609417427,0.8133883974498703,0.6490889870668499,0.809604109622581,0.012119227838964885,0.08988776618848085,0.7265842339021771,limitup_probability_engine:model_v1,0.498243,0.357729,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.05947780759750818,0.05947780759750818,up,high,1.0,ehx:model_v1,-0.024466528858846134,0.024051664886666817,0.05777615239783794,0.09150063990900906,0.1400188336545229,25.576513487317868,26.848036296834113,27.76891333713069,28.72137609617294,30.14924408314808,0.8760618500433464,0.8760618500433464,65,83,83,0.1069513293647139,0.0,0.0,,,,,,,,
66,20260612,20260612,20260615,20260616,600292.SH,电投水电,水力发电,14.51,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至15.50附近优先兑现；强势放量再看16.03；弱于14.29止损,冲高至15.50附近优先兑现；强势放量再看16.03；弱于14.29止损,放弃,不建议买入,放弃,不建议买入,冲高至15.50附近优先兑现；强势放量再看16.03；弱于14.29止损,冲高至15.50附近优先兑现；强势放量再看16.03；弱于14.29止损,0.348895,0.348895,67.2753,67.2753,0.625738,0.625738,58.4005,58.4005,0.110859,38.3258,0.691533,37.8541,0.644848548798921,0.8657500627790402,0.5975403076197239,0.7955249818758241,0.012975508523121645,0.0746620749741077,0.7108483319606869,limitup_probability_engine:model_v1,0.484652,0.348895,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.06809384830551395,0.06809384830551395,up,high,1.0,ehx:model_v1,-0.0163670716340443,0.03215112211146865,0.06587560962263977,0.0996000971338109,0.1481182908793247,14.274446707725641,14.984093258695028,15.498041738913008,16.029618448998356,16.82652243264142,0.9061665015416239,0.9061665015416239,66,76,76,0.110787723463383,0.0,0.0,,,,,,,,
67,20260612,20260612,20260615,20260616,600391.SH,航发科技,航空,35.01,FULL,0,0,TOP20以外,只观察不追,≤35.36,只观察不追,≤35.36,冲高至37.93附近优先兑现；强势放量再看39.23；弱于34.48止损,冲高至37.93附近优先兑现；强势放量再看39.23；弱于34.48止损,只观察不追,≤35.36,只观察不追,≤35.36,冲高至37.93附近优先兑现；强势放量再看39.23；弱于34.48止损,冲高至37.93附近优先兑现；强势放量再看39.23；弱于34.48止损,0.402098,0.402098,67.0143,67.0143,0.579503,0.579503,58.3965,58.3965,0.343271,45.2981,0.789326,51.3385,0.6621732966524871,0.8149169976963436,0.48957860534312164,0.6886800438772446,0.006962549096461721,0.07476098943027044,0.6611865611698236,limitup_probability_engine:model_v1,0.566503,0.402098,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.08348793669314505,0.08348793669314505,up,high,1.0,ehx:model_v1,-0.0020572729716918786,0.04646092077382107,0.0801854082849922,0.11390989579616331,0.16242808954167715,34.93804891015426,36.67497549052195,37.93291266362701,39.23399658489795,41.184493926567185,0.94561080243319,0.94561080243319,67,37,37,0.1570090755779189,0.0,0.0,,,,,,,,
68,20260612,20260612,20260615,20260616,002190.SZ,成飞集成,汽车配件,27.07,FULL,0,0,TOP20以外,只观察不追,≤27.34,只观察不追,≤27.34,冲高至28.68附近优先兑现；强势放量再看29.66；弱于26.66止损,冲高至28.68附近优先兑现；强势放量再看29.66；弱于26.66止损,只观察不追,≤27.34,只观察不追,≤27.34,冲高至28.68附近优先兑现；强势放量再看29.66；弱于26.66止损,冲高至28.68附近优先兑现；强势放量再看29.66；弱于26.66止损,0.352639,0.352639,66.5392,66.5392,0.654718,0.654718,58.3397,58.3397,0.066204,36.9861,0.666096,35.0971,0.672216411268789,0.86241298372116,0.6498416771866576,0.7268907739010115,0.0071753332142740385,0.09350651082051843,0.7223730252561823,limitup_probability_engine:model_v1,0.490413,0.352639,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.05947780759750818,0.05947780759750818,up,high,1.0,ehx:model_v1,-0.024466528858846134,0.024051664886666817,0.05777615239783794,0.09150063990900906,0.1400188336545229,26.41572758877126,27.72897148246087,28.680064251664547,29.663779127180522,31.13849818125977,0.8760618500433464,0.8760618500433464,68,82,82,0.1109516583594647,0.0,0.0,,,,,,,,
69,20260612,20260612,20260615,20260616,301323.SZ,新莱福,橡胶,103.78,FULL,0,0,TOP20以外,放弃,不建议买入,放弃,不建议买入,冲高至116.23附近优先兑现；强势放量再看120.22；弱于102.22止损,冲高至116.23附近优先兑现；强势放量再看120.22；弱于102.22止损,放弃,不建议买入,放弃,不建议买入,冲高至116.23附近优先兑现；强势放量再看120.22；弱于102.22止损,冲高至116.23附近优先兑现；强势放量再看120.22；弱于102.22止损,0.335167,0.335167,66.1071,66.1071,0.665093,0.665093,58.1991,58.1991,0.646196,54.3859,0.880977,68.0187,0.38524752959349584,0.7392121575553291,0.5725707393627009,0.7586724557930206,0.010701916390483072,0.08928855574035487,0.5765832279561841,limitup_probability_engine:model_v1,0.463532,0.335167,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.12,0.12,up,high,1.0,ehx:model_v1,0.031086004050319097,0.07960419779583205,0.11332868530700317,0.1470531728181743,0.19557136656368812,107.0567725134717,112.3790432065264,116.23360000000001,120.22036656898136,126.19705836228084,0.98829186007614,0.98829186007614,69,4,4,0.0313249101621017,0.0,0.0,,,,,,,,
70,20260612,20260612,20260615,20260616,688163.SH,赛伦生物,生物制药,45.04,FULL,0,0,TOP20以外,只观察不追,≤45.49,只观察不追,≤45.49,冲高至48.22附近优先兑现；强势放量再看49.87；弱于44.36止损,冲高至48.22附近优先兑现；强势放量再看49.87；弱于44.36止损,只观察不追,≤45.49,只观察不追,≤45.49,冲高至48.22附近优先兑现；强势放量再看49.87；弱于44.36止损,冲高至48.22附近优先兑现；强势放量再看49.87；弱于44.36止损,0.355866,0.355866,64.429,64.429,0.624839,0.624839,58.014,58.014,0.231454,41.9436,0.710018,44.0445,0.6084861723271091,0.7941931739233867,0.58833321311776,0.8084509003012744,0.011116732425981199,0.09034737426035312,0.679869392119966,limitup_probability_engine:model_v1,0.495377,0.355866,historical_bin_blend_v1,5508.0,0.7076978939724038,0.010574125748734375,0.012759170653907415,131.0,0.023783587509077705,329.0,0.059731299927378356,3235341964.0785704,0.5652099103001914,0.0,0.07050453250539788,0.07050453250539788,up,high,1.0,ehx:model_v1,-0.014112618210202196,0.034405575535310755,0.06813006304648188,0.101854550557653,0.15037274430316683,44.408831868810964,46.6165934033596,48.21552414404312,49.869297577571686,52.34852327015399,0.913495894379678,0.913495894379678,70,67,67,0.1900376366735473,0.0,0.0,,,,,,,,
