signal_date,stage,board,samples,hits
20250905,3.0,SZ_MAIN,1,0.0
20250908,2.0,SH_MAIN,4,1.0
20250908,2.0,SZ_MAIN,2,0.0
20250908,3.0,SH_MAIN,2,0.0
20250908,3.0,SZ_MAIN,1,1.0
20250909,2.0,SH_MAIN,2,1.0
20250909,2.0,SZ_MAIN,3,0.0
20250909,3.0,SH_MAIN,1,0.0
20250910,2.0,SH_MAIN,5,3.0
20250910,2.0,SZ_MAIN,3,1.0
20250910,3.0,SH_MAIN,1,0.0
20250911,2.0,SH_MAIN,5,3.0
20250911,2.0,SZ_MAIN,2,1.0
20250911,3.0,SH_MAIN,3,2.0
20250911,3.0,SZ_MAIN,1,1.0
20250912,2.0,SH_MAIN,6,1.0
20250912,2.0,SZ_MAIN,4,0.0
20250912,3.0,SH_MAIN,3,0.0
20250912,3.0,SZ_MAIN,1,0.0
20250915,2.0,SH_MAIN,7,4.0
20250915,2.0,SZ_MAIN,2,2.0
20250915,3.0,SH_MAIN,1,1.0
20250916,2.0,SH_MAIN,3,0.0
20250916,2.0,SZ_MAIN,3,2.0
20250916,3.0,SH_MAIN,4,3.0
20250916,3.0,SZ_MAIN,2,1.0
20250917,2.0,SH_MAIN,6,3.0
20250917,2.0,SZ_MAIN,3,1.0
20250917,3.0,SZ_MAIN,2,2.0
20250918,2.0,SH_MAIN,6,1.0
20250918,2.0,SZ_MAIN,1,1.0
20250918,3.0,SH_MAIN,3,1.0
20250918,3.0,SZ_MAIN,1,0.0
20250919,2.0,SH_MAIN,5,3.0
20250919,2.0,SZ_MAIN,2,0.0
20250919,3.0,SH_MAIN,1,0.0
20250919,3.0,SZ_MAIN,1,1.0
20250922,2.0,SH_MAIN,2,1.0
20250922,2.0,SZ_MAIN,3,3.0
20250922,3.0,SH_MAIN,3,2.0
20250923,2.0,SH_MAIN,5,1.0
20250923,2.0,SZ_MAIN,4,1.0
20250923,3.0,SH_MAIN,1,0.0
20250923,3.0,SZ_MAIN,3,1.0
20250924,2.0,SH_MAIN,6,1.0
20250924,2.0,SZ_MAIN,1,0.0
20250924,3.0,SH_MAIN,1,1.0
20250924,3.0,SZ_MAIN,1,1.0
20250925,2.0,SH_MAIN,1,1.0
20250925,2.0,SZ_MAIN,4,1.0
20250925,3.0,SH_MAIN,1,0.0
20250926,2.0,SH_MAIN,4,2.0
20250926,2.0,SZ_MAIN,1,0.0
20250926,3.0,SH_MAIN,1,0.0
20250926,3.0,SZ_MAIN,1,0.0
20250929,2.0,SZ_MAIN,3,1.0
20250929,3.0,SH_MAIN,2,1.0
20250930,2.0,SH_MAIN,3,0.0
20250930,2.0,SZ_MAIN,3,1.0
20250930,3.0,SZ_MAIN,1,1.0
20251009,2.0,SH_MAIN,3,1.0
20251009,2.0,SZ_MAIN,3,0.0
20251009,3.0,SZ_MAIN,1,0.0
20251010,2.0,SH_MAIN,4,2.0
20251010,2.0,SZ_MAIN,5,1.0
20251010,3.0,SH_MAIN,1,1.0
20251013,2.0,SH_MAIN,4,1.0
20251013,2.0,SZ_MAIN,3,1.0
20251013,3.0,SH_MAIN,2,1.0
20251013,3.0,SZ_MAIN,1,1.0
20251014,2.0,SH_MAIN,4,1.0
20251014,2.0,SZ_MAIN,2,0.0
20251014,3.0,SH_MAIN,1,0.0
20251014,3.0,SZ_MAIN,1,0.0
20251015,2.0,SH_MAIN,3,1.0
20251015,2.0,SZ_MAIN,3,3.0
20251015,3.0,SH_MAIN,1,0.0
20251016,2.0,SH_MAIN,5,1.0
20251016,2.0,SZ_MAIN,3,0.0
20251016,3.0,SH_MAIN,1,1.0
20251016,3.0,SZ_MAIN,3,1.0
20251017,2.0,SH_MAIN,4,2.0
20251017,2.0,SZ_MAIN,3,0.0
20251017,3.0,SH_MAIN,1,1.0
20251020,2.0,SH_MAIN,1,0.0
20251020,2.0,SZ_MAIN,4,1.0
20251020,3.0,SH_MAIN,2,0.0
20251021,2.0,SH_MAIN,5,3.0
20251021,2.0,SZ_MAIN,4,3.0
20251021,3.0,SZ_MAIN,1,0.0
20251022,2.0,SH_MAIN,6,0.0
20251022,2.0,SZ_MAIN,8,2.0
20251022,3.0,SH_MAIN,3,0.0
20251022,3.0,SZ_MAIN,3,3.0
20251023,2.0,SZ_MAIN,3,1.0
20251023,3.0,SZ_MAIN,2,1.0
20251024,2.0,SH_MAIN,3,1.0
20251024,2.0,SZ_MAIN,4,3.0
20251024,3.0,SZ_MAIN,1,0.0
20251027,2.0,SH_MAIN,2,1.0
20251027,2.0,SZ_MAIN,4,2.0
20251027,3.0,SH_MAIN,1,1.0
20251027,3.0,SZ_MAIN,3,2.0
20251028,2.0,SH_MAIN,2,0.0
20251028,2.0,SZ_MAIN,3,0.0
20251028,3.0,SH_MAIN,1,1.0
20251028,3.0,SZ_MAIN,2,0.0
20251029,2.0,SH_MAIN,6,1.0
20251029,2.0,SZ_MAIN,2,1.0
20251030,2.0,SH_MAIN,2,0.0
20251030,2.0,SZ_MAIN,6,1.0
20251030,3.0,SH_MAIN,1,1.0
20251030,3.0,SZ_MAIN,1,1.0
20251031,2.0,SH_MAIN,1,0.0
20251031,2.0,SZ_MAIN,4,0.0
20251031,3.0,SZ_MAIN,1,0.0
20251103,2.0,SH_MAIN,3,1.0
20251103,2.0,SZ_MAIN,6,3.0
20251104,2.0,SH_MAIN,4,2.0
20251104,2.0,SZ_MAIN,3,3.0
20251104,3.0,SH_MAIN,1,0.0
20251104,3.0,SZ_MAIN,3,2.0
20251105,2.0,SH_MAIN,4,0.0
20251105,2.0,SZ_MAIN,6,2.0
20251105,3.0,SH_MAIN,2,0.0
20251105,3.0,SZ_MAIN,3,1.0
20251106,2.0,SH_MAIN,2,0.0
20251106,2.0,SZ_MAIN,5,1.0
20251106,3.0,SZ_MAIN,2,1.0
20251107,2.0,SH_MAIN,3,2.0
20251107,2.0,SZ_MAIN,4,1.0
20251107,3.0,SZ_MAIN,1,1.0
20251110,2.0,SH_MAIN,2,0.0
20251110,2.0,SZ_MAIN,3,1.0
20251110,3.0,SH_MAIN,2,0.0
20251110,3.0,SZ_MAIN,1,1.0
20251111,2.0,SH_MAIN,7,5.0
20251111,2.0,SZ_MAIN,4,1.0
20251111,3.0,SZ_MAIN,1,1.0
20251112,2.0,SH_MAIN,4,2.0
20251112,2.0,SZ_MAIN,6,3.0
20251112,3.0,SH_MAIN,5,4.0
20251112,3.0,SZ_MAIN,1,0.0
20251113,2.0,SH_MAIN,2,2.0
20251113,2.0,SZ_MAIN,5,1.0
20251113,3.0,SH_MAIN,2,1.0
20251113,3.0,SZ_MAIN,3,1.0
20251114,2.0,SH_MAIN,2,1.0
20251114,2.0,SZ_MAIN,9,4.0
20251114,3.0,SH_MAIN,2,1.0
20251114,3.0,SZ_MAIN,1,1.0
20251117,2.0,SH_MAIN,4,1.0
20251117,2.0,SZ_MAIN,7,3.0
20251117,3.0,SH_MAIN,1,1.0
20251117,3.0,SZ_MAIN,3,1.0
20251118,2.0,SH_MAIN,5,1.0
20251118,2.0,SZ_MAIN,2,2.0
20251118,3.0,SH_MAIN,1,0.0
20251118,3.0,SZ_MAIN,3,3.0
20251119,2.0,SH_MAIN,4,0.0
20251119,2.0,SZ_MAIN,3,2.0
20251119,3.0,SH_MAIN,1,0.0
20251119,3.0,SZ_MAIN,2,1.0
20251120,2.0,SH_MAIN,2,1.0
20251120,2.0,SZ_MAIN,3,2.0
20251120,3.0,SZ_MAIN,2,0.0
20251121,2.0,SH_MAIN,3,1.0
20251121,2.0,SZ_MAIN,1,0.0
20251121,3.0,SH_MAIN,1,1.0
20251121,3.0,SZ_MAIN,2,1.0
20251124,2.0,SH_MAIN,1,0.0
20251124,2.0,SZ_MAIN,7,4.0
20251124,3.0,SH_MAIN,1,1.0
20251125,2.0,SH_MAIN,2,0.0
20251125,2.0,SZ_MAIN,3,3.0
20251125,3.0,SZ_MAIN,4,3.0
20251126,2.0,SH_MAIN,5,1.0
20251126,2.0,SZ_MAIN,7,1.0
20251126,3.0,SZ_MAIN,3,2.0
20251127,2.0,SH_MAIN,1,0.0
20251127,2.0,SZ_MAIN,4,2.0
20251127,3.0,SH_MAIN,1,1.0
20251127,3.0,SZ_MAIN,1,0.0
20251128,2.0,SH_MAIN,3,2.0
20251128,2.0,SZ_MAIN,2,2.0
20251128,3.0,SZ_MAIN,2,2.0
20251201,2.0,SH_MAIN,3,1.0
20251201,2.0,SZ_MAIN,8,4.0
20251201,3.0,SH_MAIN,2,1.0
20251201,3.0,SZ_MAIN,2,2.0
20251202,2.0,SH_MAIN,1,1.0
20251202,2.0,SZ_MAIN,2,0.0
20251202,3.0,SH_MAIN,1,0.0
20251202,3.0,SZ_MAIN,4,1.0
20251203,2.0,SH_MAIN,3,1.0
20251203,2.0,SZ_MAIN,3,2.0
20251203,3.0,SH_MAIN,1,0.0
20251204,2.0,SH_MAIN,3,3.0
20251204,2.0,SZ_MAIN,4,2.0
20251204,3.0,SH_MAIN,1,1.0
20251204,3.0,SZ_MAIN,2,1.0
20251205,2.0,SH_MAIN,2,1.0
20251205,2.0,SZ_MAIN,2,1.0
20251205,3.0,SH_MAIN,3,1.0
20251205,3.0,SZ_MAIN,2,2.0
20251208,2.0,SH_MAIN,6,1.0
20251208,2.0,SZ_MAIN,12,2.0
20251208,3.0,SH_MAIN,1,1.0
20251208,3.0,SZ_MAIN,1,0.0
20251209,2.0,SH_MAIN,6,2.0
20251209,2.0,SZ_MAIN,4,3.0
20251209,3.0,SH_MAIN,1,1.0
20251209,3.0,SZ_MAIN,2,1.0
20251210,2.0,SH_MAIN,5,0.0
20251210,2.0,SZ_MAIN,3,1.0
20251210,3.0,SH_MAIN,2,1.0
20251210,3.0,SZ_MAIN,3,1.0
20251211,2.0,SH_MAIN,4,1.0
20251211,2.0,SZ_MAIN,1,0.0
20251211,3.0,SZ_MAIN,1,0.0
20251212,2.0,SH_MAIN,4,2.0
20251212,2.0,SZ_MAIN,5,4.0
20251212,3.0,SH_MAIN,1,0.0
20251215,2.0,SH_MAIN,3,0.0
20251215,2.0,SZ_MAIN,3,2.0
20251215,3.0,SH_MAIN,2,1.0
20251215,3.0,SZ_MAIN,4,2.0
20251216,2.0,SH_MAIN,2,0.0
20251216,2.0,SZ_MAIN,5,1.0
20251216,3.0,SZ_MAIN,2,1.0
20251217,2.0,SH_MAIN,2,1.0
20251217,2.0,SZ_MAIN,3,3.0
20251217,3.0,SZ_MAIN,1,0.0
20251218,2.0,SH_MAIN,5,1.0
20251218,2.0,SZ_MAIN,6,4.0
20251218,3.0,SH_MAIN,1,0.0
20251218,3.0,SZ_MAIN,3,1.0
20251219,2.0,SH_MAIN,5,0.0
20251219,2.0,SZ_MAIN,3,1.0
20251219,3.0,SH_MAIN,1,0.0
20251219,3.0,SZ_MAIN,4,3.0
20251222,2.0,SH_MAIN,3,1.0
20251222,2.0,SZ_MAIN,8,4.0
20251222,3.0,SZ_MAIN,1,1.0
20251223,2.0,SH_MAIN,5,3.0
20251223,2.0,SZ_MAIN,3,2.0
20251223,3.0,SH_MAIN,1,0.0
20251223,3.0,SZ_MAIN,4,1.0
20251224,2.0,SH_MAIN,1,1.0
20251224,2.0,SZ_MAIN,4,1.0
20251224,3.0,SH_MAIN,3,2.0
20251224,3.0,SZ_MAIN,2,2.0
20251225,2.0,SH_MAIN,7,7.0
20251225,2.0,SZ_MAIN,3,1.0
20251225,3.0,SH_MAIN,1,0.0
20251225,3.0,SZ_MAIN,1,1.0
20251226,2.0,SH_MAIN,1,0.0
20251226,2.0,SZ_MAIN,7,4.0
20251226,3.0,SH_MAIN,7,3.0
20251226,3.0,SZ_MAIN,1,0.0
20251229,2.0,SH_MAIN,2,0.0
20251229,2.0,SZ_MAIN,6,1.0
20251229,3.0,SZ_MAIN,4,3.0
20251230,2.0,SH_MAIN,6,1.0
20251230,2.0,SZ_MAIN,4,3.0
20251230,3.0,SZ_MAIN,1,0.0
20251231,2.0,SH_MAIN,2,0.0
20251231,2.0,SZ_MAIN,2,1.0
20251231,3.0,SH_MAIN,1,0.0
20251231,3.0,SZ_MAIN,3,1.0
20260105,2.0,SH_MAIN,3,2.0
20260105,2.0,SZ_MAIN,7,4.0
20260105,3.0,SZ_MAIN,1,1.0
20260106,2.0,SH_MAIN,10,3.0
20260106,2.0,SZ_MAIN,11,6.0
20260106,3.0,SH_MAIN,2,1.0
20260106,3.0,SZ_MAIN,4,1.0
20260107,2.0,SH_MAIN,3,2.0
20260107,2.0,SZ_MAIN,5,3.0
20260107,3.0,SH_MAIN,3,2.0
20260107,3.0,SZ_MAIN,6,5.0
20260108,2.0,SH_MAIN,8,3.0
20260108,2.0,SZ_MAIN,2,0.0
20260108,3.0,SH_MAIN,2,1.0
20260108,3.0,SZ_MAIN,3,2.0
20260109,2.0,SH_MAIN,5,3.0
20260109,2.0,SZ_MAIN,3,3.0
20260109,3.0,SH_MAIN,3,3.0
20260112,2.0,SH_MAIN,11,3.0
20260112,2.0,SZ_MAIN,11,4.0
20260112,3.0,SH_MAIN,3,1.0
20260112,3.0,SZ_MAIN,3,2.0
20260113,2.0,SH_MAIN,6,4.0
20260113,2.0,SZ_MAIN,10,5.0
20260113,3.0,SH_MAIN,3,0.0
20260113,3.0,SZ_MAIN,4,4.0
20260114,2.0,SH_MAIN,1,1.0
20260114,2.0,SZ_MAIN,4,1.0
20260114,3.0,SH_MAIN,4,1.0
20260114,3.0,SZ_MAIN,5,1.0
20260115,2.0,SH_MAIN,4,2.0
20260115,2.0,SZ_MAIN,5,0.0
20260115,3.0,SH_MAIN,1,0.0
20260115,3.0,SZ_MAIN,1,0.0
20260116,2.0,SH_MAIN,1,0.0
20260116,2.0,SZ_MAIN,2,0.0
20260116,3.0,SH_MAIN,2,1.0
20260119,2.0,SH_MAIN,4,1.0
20260119,2.0,SZ_MAIN,5,2.0
20260120,2.0,SH_MAIN,4,1.0
20260120,2.0,SZ_MAIN,6,2.0
20260120,3.0,SH_MAIN,1,1.0
20260120,3.0,SZ_MAIN,2,0.0
20260121,2.0,SH_MAIN,2,2.0
20260121,2.0,SZ_MAIN,5,2.0
20260121,3.0,SH_MAIN,1,0.0
20260121,3.0,SZ_MAIN,2,1.0
20260122,2.0,SH_MAIN,6,0.0
20260122,2.0,SZ_MAIN,6,1.0
20260122,3.0,SH_MAIN,2,2.0
20260122,3.0,SZ_MAIN,2,0.0
20260123,2.0,SH_MAIN,1,0.0
20260123,2.0,SZ_MAIN,6,0.0
20260123,3.0,SZ_MAIN,1,0.0
20260126,2.0,SH_MAIN,4,2.0
20260126,2.0,SZ_MAIN,10,3.0
20260127,2.0,SH_MAIN,1,1.0
20260127,2.0,SZ_MAIN,6,2.0
20260127,3.0,SH_MAIN,2,2.0
20260127,3.0,SZ_MAIN,3,2.0
20260128,2.0,SH_MAIN,1,0.0
20260128,2.0,SZ_MAIN,1,0.0
20260128,3.0,SH_MAIN,1,0.0
20260128,3.0,SZ_MAIN,2,2.0
20260129,2.0,SH_MAIN,6,0.0
20260129,2.0,SZ_MAIN,7,1.0
20260130,2.0,SH_MAIN,3,2.0
20260130,2.0,SZ_MAIN,2,1.0
20260130,3.0,SZ_MAIN,1,0.0
20260202,2.0,SH_MAIN,5,1.0
20260202,2.0,SZ_MAIN,2,1.0
20260202,3.0,SH_MAIN,2,2.0
20260202,3.0,SZ_MAIN,1,1.0
20260203,2.0,SH_MAIN,1,0.0
20260203,2.0,SZ_MAIN,3,1.0
20260203,3.0,SH_MAIN,1,1.0
20260203,3.0,SZ_MAIN,1,1.0
20260204,2.0,SH_MAIN,4,1.0
20260204,2.0,SZ_MAIN,3,0.0
20260204,3.0,SZ_MAIN,1,0.0
20260205,2.0,SH_MAIN,5,2.0
20260205,2.0,SZ_MAIN,2,1.0
20260205,3.0,SH_MAIN,1,0.0
20260206,2.0,SZ_MAIN,3,1.0
20260206,3.0,SH_MAIN,2,1.0
20260206,3.0,SZ_MAIN,1,1.0
20260209,2.0,SH_MAIN,4,0.0
20260209,2.0,SZ_MAIN,7,1.0
20260209,3.0,SZ_MAIN,1,0.0
20260210,2.0,SH_MAIN,12,5.0
20260210,2.0,SZ_MAIN,4,2.0
20260210,3.0,SZ_MAIN,1,1.0
20260211,2.0,SH_MAIN,1,0.0
20260211,2.0,SZ_MAIN,2,1.0
20260211,3.0,SH_MAIN,5,3.0
20260211,3.0,SZ_MAIN,2,1.0
20260212,2.0,SH_MAIN,6,1.0
20260212,2.0,SZ_MAIN,6,2.0
20260212,3.0,SZ_MAIN,1,0.0
20260213,2.0,SZ_MAIN,1,1.0
20260213,3.0,SH_MAIN,1,1.0
20260213,3.0,SZ_MAIN,2,1.0
20260224,2.0,SH_MAIN,3,1.0
20260224,2.0,SZ_MAIN,1,1.0
20260224,3.0,SZ_MAIN,1,1.0
20260225,2.0,SH_MAIN,9,1.0
20260225,2.0,SZ_MAIN,5,1.0
20260225,3.0,SH_MAIN,1,0.0
20260225,3.0,SZ_MAIN,1,1.0
20260226,2.0,SZ_MAIN,5,3.0
20260226,3.0,SH_MAIN,1,0.0
20260226,3.0,SZ_MAIN,1,1.0
20260227,2.0,SH_MAIN,4,2.0
20260227,2.0,SZ_MAIN,2,1.0
20260227,3.0,SZ_MAIN,3,0.0
20260302,2.0,SH_MAIN,10,3.0
20260302,2.0,SZ_MAIN,7,1.0
20260302,3.0,SH_MAIN,2,0.0
20260302,3.0,SZ_MAIN,1,0.0
20260303,2.0,SH_MAIN,19,2.0
20260303,2.0,SZ_MAIN,9,2.0
20260303,3.0,SH_MAIN,3,2.0
20260303,3.0,SZ_MAIN,1,0.0
20260304,3.0,SH_MAIN,2,0.0
20260304,3.0,SZ_MAIN,2,0.0
20260305,2.0,SH_MAIN,2,2.0
20260305,2.0,SZ_MAIN,4,2.0
20260306,2.0,SH_MAIN,1,0.0
20260306,2.0,SZ_MAIN,3,1.0
20260306,3.0,SH_MAIN,2,1.0
20260306,3.0,SZ_MAIN,2,1.0
20260309,2.0,SH_MAIN,4,1.0
20260309,2.0,SZ_MAIN,4,0.0
20260309,3.0,SZ_MAIN,1,0.0
20260310,2.0,SH_MAIN,1,0.0
20260310,2.0,SZ_MAIN,3,1.0
20260310,3.0,SH_MAIN,1,1.0
20260311,2.0,SH_MAIN,6,1.0
20260311,2.0,SZ_MAIN,2,1.0
20260311,3.0,SZ_MAIN,1,1.0
20260312,2.0,SH_MAIN,4,1.0
20260312,2.0,SZ_MAIN,1,0.0
20260312,3.0,SH_MAIN,1,1.0
20260312,3.0,SZ_MAIN,1,0.0
20260313,2.0,SH_MAIN,3,1.0
20260313,2.0,SZ_MAIN,2,1.0
20260313,3.0,SH_MAIN,1,0.0
20260316,2.0,SH_MAIN,4,4.0
20260316,3.0,SH_MAIN,1,1.0
20260316,3.0,SZ_MAIN,1,1.0
20260317,2.0,SH_MAIN,3,1.0
20260317,2.0,SZ_MAIN,2,1.0
20260317,3.0,SH_MAIN,4,0.0
20260318,2.0,SH_MAIN,2,0.0
20260318,2.0,SZ_MAIN,2,0.0
20260318,3.0,SH_MAIN,1,1.0
20260318,3.0,SZ_MAIN,1,1.0
20260319,2.0,SH_MAIN,2,1.0
20260319,2.0,SZ_MAIN,4,1.0
20260320,2.0,SH_MAIN,2,0.0
20260320,2.0,SZ_MAIN,1,1.0
20260320,3.0,SH_MAIN,1,1.0
20260320,3.0,SZ_MAIN,1,0.0
20260323,2.0,SZ_MAIN,2,1.0
20260323,3.0,SZ_MAIN,1,0.0
20260324,2.0,SH_MAIN,2,2.0
20260324,2.0,SZ_MAIN,1,0.0
20260324,3.0,SZ_MAIN,1,1.0
20260325,2.0,SH_MAIN,12,1.0
20260325,2.0,SZ_MAIN,7,3.0
20260325,3.0,SH_MAIN,2,0.0
20260326,2.0,SH_MAIN,4,0.0
20260326,2.0,SZ_MAIN,2,0.0
20260326,3.0,SH_MAIN,1,1.0
20260326,3.0,SZ_MAIN,3,2.0
20260327,2.0,SH_MAIN,4,1.0
20260327,2.0,SZ_MAIN,4,1.0
20260330,2.0,SH_MAIN,7,1.0
20260330,2.0,SZ_MAIN,4,0.0
20260330,3.0,SH_MAIN,1,0.0
20260330,3.0,SZ_MAIN,1,1.0
20260331,2.0,SH_MAIN,1,0.0
20260331,2.0,SZ_MAIN,3,0.0
20260331,3.0,SH_MAIN,1,1.0
20260401,2.0,SH_MAIN,1,1.0
20260401,2.0,SZ_MAIN,2,1.0
20260402,2.0,SH_MAIN,1,0.0
20260402,2.0,SZ_MAIN,1,0.0
20260402,3.0,SH_MAIN,1,0.0
20260402,3.0,SZ_MAIN,1,0.0
20260403,2.0,SZ_MAIN,2,2.0
20260407,2.0,SH_MAIN,3,1.0
20260407,2.0,SZ_MAIN,1,0.0
20260407,3.0,SZ_MAIN,2,1.0
20260408,2.0,SH_MAIN,2,1.0
20260408,2.0,SZ_MAIN,7,0.0
20260408,3.0,SH_MAIN,1,0.0
20260409,2.0,SH_MAIN,5,2.0
20260409,2.0,SZ_MAIN,6,1.0
20260409,3.0,SH_MAIN,1,1.0
20260410,2.0,SH_MAIN,3,0.0
20260410,2.0,SZ_MAIN,5,2.0
20260410,3.0,SH_MAIN,2,1.0
20260410,3.0,SZ_MAIN,1,0.0
20260413,2.0,SH_MAIN,1,0.0
20260413,2.0,SZ_MAIN,2,1.0
20260413,3.0,SZ_MAIN,2,2.0
20260414,2.0,SH_MAIN,2,0.0
20260414,2.0,SZ_MAIN,3,2.0
20260414,3.0,SZ_MAIN,1,0.0
20260415,2.0,SH_MAIN,4,0.0
20260415,2.0,SZ_MAIN,3,1.0
20260415,3.0,SZ_MAIN,2,1.0
20260416,2.0,SH_MAIN,3,2.0
20260416,2.0,SZ_MAIN,2,0.0
20260416,3.0,SZ_MAIN,1,1.0
20260417,2.0,SH_MAIN,4,3.0
20260417,2.0,SZ_MAIN,2,0.0
20260417,3.0,SH_MAIN,2,0.0
20260420,2.0,SH_MAIN,5,1.0
20260420,2.0,SZ_MAIN,6,2.0
20260420,3.0,SH_MAIN,3,1.0
20260421,2.0,SH_MAIN,3,0.0
20260421,2.0,SZ_MAIN,1,0.0
20260421,3.0,SH_MAIN,1,0.0
20260421,3.0,SZ_MAIN,2,2.0
20260422,2.0,SH_MAIN,4,2.0
20260422,2.0,SZ_MAIN,1,0.0
20260423,2.0,SH_MAIN,4,1.0
20260423,2.0,SZ_MAIN,1,1.0
20260423,3.0,SH_MAIN,2,0.0
20260424,2.0,SH_MAIN,4,1.0
20260424,2.0,SZ_MAIN,2,1.0
20260424,3.0,SH_MAIN,1,1.0
20260424,3.0,SZ_MAIN,1,0.0
20260427,2.0,SH_MAIN,2,1.0
20260427,2.0,SZ_MAIN,3,0.0
20260427,3.0,SH_MAIN,1,1.0
20260427,3.0,SZ_MAIN,1,0.0
20260428,2.0,SH_MAIN,4,1.0
20260428,2.0,SZ_MAIN,3,1.0
20260428,3.0,SH_MAIN,1,0.0
20260429,2.0,SH_MAIN,6,2.0
20260429,2.0,SZ_MAIN,3,1.0
20260429,3.0,SH_MAIN,1,1.0
20260429,3.0,SZ_MAIN,1,0.0
20260430,2.0,SH_MAIN,4,1.0
20260430,2.0,SZ_MAIN,6,2.0
20260430,3.0,SH_MAIN,2,2.0
20260430,3.0,SZ_MAIN,1,1.0
20260506,2.0,SH_MAIN,1,1.0
20260506,2.0,SZ_MAIN,10,1.0
20260506,3.0,SH_MAIN,1,0.0
20260506,3.0,SZ_MAIN,2,0.0
20260507,2.0,SH_MAIN,10,4.0
20260507,2.0,SZ_MAIN,6,0.0
20260507,3.0,SH_MAIN,1,1.0
20260507,3.0,SZ_MAIN,1,0.0
20260508,2.0,SH_MAIN,5,3.0
20260508,2.0,SZ_MAIN,8,2.0
20260508,3.0,SH_MAIN,4,1.0
20260511,2.0,SH_MAIN,8,3.0
20260511,2.0,SZ_MAIN,4,1.0
20260511,3.0,SH_MAIN,3,0.0
20260511,3.0,SZ_MAIN,2,2.0
20260512,2.0,SH_MAIN,5,2.0
20260512,2.0,SZ_MAIN,4,1.0
20260512,3.0,SH_MAIN,3,1.0
20260512,3.0,SZ_MAIN,1,1.0
20260513,2.0,SH_MAIN,4,2.0
20260513,2.0,SZ_MAIN,6,1.0
20260513,3.0,SH_MAIN,2,0.0
20260513,3.0,SZ_MAIN,1,1.0
20260514,2.0,SH_MAIN,6,2.0
20260514,2.0,SZ_MAIN,4,0.0
20260514,3.0,SH_MAIN,2,0.0
20260514,3.0,SZ_MAIN,1,0.0
20260515,2.0,SH_MAIN,1,1.0
20260515,2.0,SZ_MAIN,2,1.0
20260515,3.0,SH_MAIN,2,2.0
20260518,2.0,SH_MAIN,2,0.0
20260518,2.0,SZ_MAIN,2,1.0
20260518,3.0,SH_MAIN,1,1.0
20260518,3.0,SZ_MAIN,1,0.0
20260519,2.0,SH_MAIN,10,2.0
20260519,2.0,SZ_MAIN,4,2.0
20260519,3.0,SZ_MAIN,1,1.0
20260520,2.0,SH_MAIN,2,0.0
20260520,2.0,SZ_MAIN,1,0.0
20260520,3.0,SH_MAIN,2,1.0
20260520,3.0,SZ_MAIN,2,0.0
20260521,2.0,SH_MAIN,1,1.0
20260521,2.0,SZ_MAIN,1,1.0
20260522,2.0,SH_MAIN,2,1.0
20260522,2.0,SZ_MAIN,6,1.0
20260522,3.0,SH_MAIN,1,0.0
20260522,3.0,SZ_MAIN,1,0.0
20260525,2.0,SH_MAIN,10,1.0
20260525,2.0,SZ_MAIN,11,3.0
20260525,3.0,SH_MAIN,1,0.0
20260525,3.0,SZ_MAIN,1,0.0
20260526,2.0,SH_MAIN,4,2.0
20260526,2.0,SZ_MAIN,5,1.0
20260526,3.0,SH_MAIN,1,0.0
20260526,3.0,SZ_MAIN,3,0.0
20260527,2.0,SZ_MAIN,5,1.0
20260527,3.0,SH_MAIN,2,2.0
20260527,3.0,SZ_MAIN,1,1.0
20260528,2.0,SH_MAIN,3,1.0
20260528,2.0,SZ_MAIN,2,1.0
20260528,3.0,SZ_MAIN,1,0.0
20260529,2.0,SH_MAIN,2,0.0
20260529,2.0,SZ_MAIN,3,1.0
20260529,3.0,SH_MAIN,1,1.0
20260529,3.0,SZ_MAIN,1,1.0
20260601,2.0,SH_MAIN,3,2.0
20260601,2.0,SZ_MAIN,4,0.0
20260601,3.0,SZ_MAIN,1,0.0
20260602,2.0,SH_MAIN,7,4.0
20260602,2.0,SZ_MAIN,6,0.0
20260602,3.0,SH_MAIN,2,0.0
20260603,2.0,SH_MAIN,4,1.0
20260603,2.0,SZ_MAIN,2,0.0
20260603,3.0,SH_MAIN,4,3.0
20260604,2.0,SH_MAIN,4,1.0
20260604,2.0,SZ_MAIN,2,0.0
20260604,3.0,SH_MAIN,1,0.0
20260605,2.0,SH_MAIN,2,1.0
20260605,2.0,SZ_MAIN,2,0.0
20260605,3.0,SH_MAIN,1,1.0
20260608,2.0,SH_MAIN,2,0.0
20260608,2.0,SZ_MAIN,9,2.0
20260608,3.0,SH_MAIN,1,0.0
20260609,2.0,SH_MAIN,2,0.0
20260609,2.0,SZ_MAIN,4,1.0
20260609,3.0,SZ_MAIN,2,1.0
20260610,2.0,SH_MAIN,6,2.0
20260610,2.0,SZ_MAIN,7,2.0
20260610,3.0,SZ_MAIN,1,0.0
20260611,2.0,SH_MAIN,4,0.0
20260611,2.0,SZ_MAIN,3,0.0
20260611,3.0,SH_MAIN,2,2.0
20260611,3.0,SZ_MAIN,2,1.0
20260612,2.0,SH_MAIN,3,1.0
20260612,2.0,SZ_MAIN,5,3.0
20260615,2.0,SH_MAIN,4,1.0
20260615,2.0,SZ_MAIN,2,0.0
20260615,3.0,SH_MAIN,1,0.0
20260615,3.0,SZ_MAIN,3,2.0
20260616,2.0,SH_MAIN,16,7.0
20260616,2.0,SZ_MAIN,10,3.0
